study,cancer_type,protein,transcript,expression
TCGA,TCGA Sarcoma,Isoform 1,ENST00000534668,"{""label"": ""ENST00000534668"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -9.966, ""whislo"": -9.966, ""whishi"": -9.966, ""fliers"": [-3.308, -4.293, -1.47, 1.595, -4.035, -4.608, -3.308, -3.816, -0.1504, -3.308, -4.293, -3.047, -2.932, -0.1828, -1.117, -3.626, 2.414, -0.8084, -2.826, -4.035], ""color"": [0.4, 0.7607843137254902, 0.6470588235294118]}"
TCGA,TCGA Sarcoma,Isoform 2,ENST00000528313,"{""label"": ""ENST00000528313"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -9.966, ""whislo"": -9.966, ""whishi"": -9.966, ""fliers"": [-4.293, -5.574, -6.506, 0.3685, -6.506, -5.012, -5.012, -5.574, -6.506, -5.012, -6.506, -5.012, -5.012, -5.012, -3.816, -5.574, -4.035, -4.035, -6.506, -5.574, -4.608, -5.012, -5.574, -6.506, -3.816, -2.635, -3.458, -5.012, -5.574, -5.574, -4.293, -3.171, -4.293, -4.608, -5.574, -2.932, -5.574, -5.574, -4.035, -4.608, -4.035, -6.506, -4.608], ""color"": [0.9882352941176471, 0.5529411764705883, 0.3843137254901961]}"
TCGA,TCGA Sarcoma,Isoform 3,ENST00000532073,"{""label"": ""ENST00000532073"", ""med"": -5.012, ""q1"": -9.966, ""q3"": -3.171, ""whislo"": -9.966, ""whishi"": 5.917, ""fliers"": [], ""color"": [0.5529411764705883, 0.6274509803921569, 0.796078431372549]}"
TCGA,TCGA Sarcoma,Isoform 4,ENST00000532491,"{""label"": ""ENST00000532491"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -9.966, ""whislo"": -9.966, ""whishi"": -9.966, ""fliers"": [-1.181, -1.994], ""color"": [0.9058823529411765, 0.5411764705882353, 0.7647058823529411]}"
TCGA,TCGA Sarcoma,Isoform 5,ENST00000533306,"{""label"": ""ENST00000533306"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -9.966, ""whislo"": -9.966, ""whishi"": -9.966, ""fliers"": [1.47, -4.035, -5.012, -5.012, -1.938, -1.51, -1.214, -3.626, -1.938, -5.574, 1.719, -4.608, -3.308, -3.626, -0.8339, 0.1776, -4.608, -3.816, -3.816, -4.293, -5.574, -2.932, -2.826, 1.774, -1.086, -0.7108, -4.035, -1.732, -5.574, -6.506, -2.635, 0.3573], ""color"": [0.6509803921568628, 0.8470588235294118, 0.32941176470588235]}"
TCGA,TCGA Skin Cutaneous Melanoma,Isoform 1,ENST00000345732,"{""label"": ""ENST00000345732"", ""med"": -5.574, ""q1"": -9.966, ""q3"": -2.388, ""whislo"": -9.966, ""whishi"": 4.919, ""fliers"": [], ""color"": [0.4, 0.7607843137254902, 0.6470588235294118]}"
TCGA,TCGA Skin Cutaneous Melanoma,Isoform 1,ENST00000389939,"{""label"": ""ENST00000389939"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -1.283, ""whislo"": -9.966, ""whishi"": 5.865, ""fliers"": [], ""color"": [0.4, 0.7607843137254902, 0.6470588235294118]}"
TCGA,TCGA Skin Cutaneous Melanoma,Isoform 1,ENST00000534668,"{""label"": ""ENST00000534668"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -2.932, ""whislo"": -9.966, ""whishi"": 5.112, ""fliers"": [], ""color"": [0.4, 0.7607843137254902, 0.6470588235294118]}"
TCGA,TCGA Skin Cutaneous Melanoma,Isoform 2,ENST00000528313,"{""label"": ""ENST00000528313"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -5.012, ""whislo"": -9.966, ""whishi"": 2.043, ""fliers"": [], ""color"": [0.9882352941176471, 0.5529411764705883, 0.3843137254901961]}"
TCGA,TCGA Skin Cutaneous Melanoma,Isoform 3,ENST00000532073,"{""label"": ""ENST00000532073"", ""med"": -2.114, ""q1"": -5.574, ""q3"": 0.9115, ""whislo"": -9.966, ""whishi"": 7.78, ""fliers"": [], ""color"": [0.5529411764705883, 0.6274509803921569, 0.796078431372549]}"
TCGA,TCGA Skin Cutaneous Melanoma,Isoform 4,ENST00000532491,"{""label"": ""ENST00000532491"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -9.966, ""whislo"": -9.966, ""whishi"": -9.966, ""fliers"": [-1.214, -4.293, -1.595, -3.816, -4.608, -2.178, -2.727, -1.732, -3.171, -4.035, -3.171, -0.7588, -3.047, -3.626, -2.245, -2.178, -3.626, -2.548, -1.994, -4.035, -3.626, -3.816, 0.0014, -3.626, -3.626, -3.816, -1.781, -3.308, -3.308, -3.816, -1.639, -1.181, -1.831, -2.727, -1.938, -1.994, -3.816, -4.293, -1.431], ""color"": [0.9058823529411765, 0.5411764705882353, 0.7647058823529411]}"
TCGA,TCGA Skin Cutaneous Melanoma,Isoform 5,ENST00000533306,"{""label"": ""ENST00000533306"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -2.315, ""whislo"": -9.966, ""whishi"": 4.947, ""fliers"": [], ""color"": [0.6509803921568628, 0.8470588235294118, 0.32941176470588235]}"
TCGA,TCGA Stomach Adenocarcinoma,Isoform 1,ENST00000345732,"{""label"": ""ENST00000345732"", ""med"": -5.012, ""q1"": -9.966, ""q3"": -1.685, ""whislo"": -9.966, ""whishi"": 5.587, ""fliers"": [], ""color"": [0.4, 0.7607843137254902, 0.6470588235294118]}"
TCGA,TCGA Stomach Adenocarcinoma,Isoform 1,ENST00000389939,"{""label"": ""ENST00000389939"", ""med"": -1.4505, ""q1"": -9.966, ""q3"": 0.2154, ""whislo"": -9.966, ""whishi"": 6.042, ""fliers"": [], ""color"": [0.4, 0.7607843137254902, 0.6470588235294118]}"
TCGA,TCGA Stomach Adenocarcinoma,Isoform 1,ENST00000534668,"{""label"": ""ENST00000534668"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -2.315, ""whislo"": -9.966, ""whishi"": 4.591, ""fliers"": [], ""color"": [0.4, 0.7607843137254902, 0.6470588235294118]}"
TCGA,TCGA Stomach Adenocarcinoma,Isoform 2,ENST00000528313,"{""label"": ""ENST00000528313"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -7.371, ""whislo"": -9.966, ""whishi"": -3.626, ""fliers"": [-2.388, -2.932, -3.171, -2.826, -0.7834, -3.171, 0.8568, -3.308, -2.727, -3.308, -3.047, -2.826, -2.114, -3.458, -3.308, -2.548, -2.826, -3.047, -2.548, -3.458, -2.727, -2.635, -0.2159, -2.932, -2.548, 0.8568, -2.053, -0.5973, -0.1345, -2.932, -2.826, -3.308, -0.2498, -0.8863, -0.2845, -1.884, -0.9406, -2.466, -1.938, -2.114, -1.831, -2.245, -0.9406, -1.355, -2.826, -1.355, -1.732, -1.248, -2.178, -2.245, -1.149, -1.884, -1.994, -2.932, -0.8863, -2.178, -0.2159, 0.9493, -2.932, -2.932, -3.308, -2.315, 0.0854], ""color"": [0.9882352941176471, 0.5529411764705883, 0.3843137254901961]}"
TCGA,TCGA Stomach Adenocarcinoma,Isoform 3,ENST00000532073,"{""label"": ""ENST00000532073"", ""med"": -0.34745, ""q1"": -2.727, ""q3"": 1.7185000000000001, ""whislo"": -6.506, ""whishi"": 7.304, ""fliers"": [-9.966, -9.966, -9.966, -9.966, -9.966, -9.966, -9.966, -9.966, -9.966, -9.966, -9.966, -9.966, -9.966, -9.966, -9.966, -9.966, -9.966, -9.966, -9.966, -9.966, -9.966, -9.966, -9.966, -9.966, -9.966, -9.966, -9.966, -9.966, -9.966, -9.966, -9.966, -9.966, -9.966, -9.966, -9.966, -9.966, -9.966], ""color"": [0.5529411764705883, 0.6274509803921569, 0.796078431372549]}"
TCGA,TCGA Stomach Adenocarcinoma,Isoform 4,ENST00000532491,"{""label"": ""ENST00000532491"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -9.966, ""whislo"": -9.966, ""whishi"": -9.966, ""fliers"": [-3.047, -3.308, -2.548, -3.626, -2.388, -3.308, -2.826, -2.635, -1.086, -0.8863, -2.635, -2.826, -4.293, -3.238, -4.035, -4.608, -2.548, -2.245, -4.035, -3.816, -4.035, -3.171, -2.932, -3.171, -3.626, -4.293, -1.938, -2.053, -2.178, -3.308, -2.826, -0.7588, -3.308, -2.466, -3.626, -3.047, -2.315, -3.308, -2.245, -1.994, -3.816, -1.781, -3.171, -3.047, -0.7108, -0.6193, -3.458, -3.308, -1.732, -2.548, -2.727, -3.047], ""color"": [0.9058823529411765, 0.5411764705882353, 0.7647058823529411]}"
TCGA,TCGA Stomach Adenocarcinoma,Isoform 5,ENST00000533306,"{""label"": ""ENST00000533306"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -2.466, ""whislo"": -9.966, ""whishi"": 3.045, ""fliers"": [], ""color"": [0.6509803921568628, 0.8470588235294118, 0.32941176470588235]}"
TCGA,TCGA Testicular Germ Cell Tumor,Isoform 1,ENST00000345732,"{""label"": ""ENST00000345732"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -2.053, ""whislo"": -9.966, ""whishi"": 2.422, ""fliers"": [], ""color"": [0.4, 0.7607843137254902, 0.6470588235294118]}"
TCGA,TCGA Testicular Germ Cell Tumor,Isoform 1,ENST00000389939,"{""label"": ""ENST00000389939"", ""med"": -1.4115, ""q1"": -9.966, ""q3"": 0.573875, ""whislo"": -9.966, ""whishi"": 4.535, ""fliers"": [], ""color"": [0.4, 0.7607843137254902, 0.6470588235294118]}"
TCGA,TCGA Testicular Germ Cell Tumor,Isoform 1,ENST00000534668,"{""label"": ""ENST00000534668"", ""med"": -4.293, ""q1"": -9.966, ""q3"": -1.23125, ""whislo"": -9.966, ""whishi"": 3.299, ""fliers"": [], ""color"": [0.4, 0.7607843137254902, 0.6470588235294118]}"
TCGA,TCGA Testicular Germ Cell Tumor,Isoform 2,ENST00000528313,"{""label"": ""ENST00000528313"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -9.966, ""whislo"": -9.966, ""whishi"": -9.966, ""fliers"": [-0.8084, -2.826, -5.012, -3.047, -3.308, -5.574, -4.608, -0.6193, -2.388, -3.047, -4.035, -5.574, -2.315, -0.7834, -5.574, -3.816, -2.932, -2.178, -3.308, -0.4131, -4.608, -1.595, -2.727, -3.626, -0.3566, -0.8863, -2.388, -2.548, -6.506, -2.388], ""color"": [0.9882352941176471, 0.5529411764705883, 0.3843137254901961]}"
TCGA,TCGA Testicular Germ Cell Tumor,Isoform 3,ENST00000532073,"{""label"": ""ENST00000532073"", ""med"": 0.1388, ""q1"": -1.5415, ""q3"": 2.028, ""whislo"": -6.506, ""whishi"": 5.887, ""fliers"": [-9.966, -9.966], ""color"": [0.5529411764705883, 0.6274509803921569, 0.796078431372549]}"
TCGA,TCGA Testicular Germ Cell Tumor,Isoform 4,ENST00000532491,"{""label"": ""ENST00000532491"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -9.966, ""whislo"": -9.966, ""whishi"": -9.966, ""fliers"": [-3.308, -2.635, -3.626, -1.595, -1.355, -3.626, -3.047, -2.466, -4.035, -3.816, -2.053, -2.315, -3.047, -1.392, -4.035, -3.308, -3.816, -2.245, -2.826, -3.458, -2.548, -3.308, -1.639, -3.816, -3.458, -1.318, -2.178, -2.548, -3.308, -3.626, -1.595, -3.626], ""color"": [0.9058823529411765, 0.5411764705882353, 0.7647058823529411]}"
TCGA,TCGA Testicular Germ Cell Tumor,Isoform 5,ENST00000533306,"{""label"": ""ENST00000533306"", ""med"": -3.8305, ""q1"": -9.966, ""q3"": -1.157, ""whislo"": -9.966, ""whishi"": 3.666, ""fliers"": [], ""color"": [0.6509803921568628, 0.8470588235294118, 0.32941176470588235]}"
TCGA,TCGA Thymoma,Isoform 1,ENST00000345732,"{""label"": ""ENST00000345732"", ""med"": -1.732, ""q1"": -9.966, ""q3"": -0.0954, ""whislo"": -9.966, ""whishi"": 3.746, ""fliers"": [], ""color"": [0.4, 0.7607843137254902, 0.6470588235294118]}"
TCGA,TCGA Thymoma,Isoform 1,ENST00000389939,"{""label"": ""ENST00000389939"", ""med"": -1.552, ""q1"": -9.966, ""q3"": 0.3458, ""whislo"": -9.966, ""whishi"": 4.726, ""fliers"": [], ""color"": [0.4, 0.7607843137254902, 0.6470588235294118]}"
TCGA,TCGA Thymoma,Isoform 1,ENST00000534668,"{""label"": ""ENST00000534668"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -1.966, ""whislo"": -9.966, ""whishi"": 4.649, ""fliers"": [], ""color"": [0.4, 0.7607843137254902, 0.6470588235294118]}"
TCGA,TCGA Thymoma,Isoform 2,ENST00000528313,"{""label"": ""ENST00000528313"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -9.966, ""whislo"": -9.966, ""whishi"": -9.966, ""fliers"": [-2.053, -6.506, -6.506, -4.608, -4.293, -2.548, -2.548, -5.574, -3.047, -3.816, -2.727, -3.458, -4.035], ""color"": [0.9882352941176471, 0.5529411764705883, 0.3843137254901961]}"
TCGA,TCGA Thymoma,Isoform 3,ENST00000532073,"{""label"": ""ENST00000532073"", ""med"": 0.4125, ""q1"": -1.149, ""q3"": 1.9935, ""whislo"": -4.293, ""whishi"": 6.54, ""fliers"": [-9.966, -9.966, -9.966, -9.966, -9.966], ""color"": [0.5529411764705883, 0.6274509803921569, 0.796078431372549]}"
TCGA,TCGA Thymoma,Isoform 4,ENST00000532491,"{""label"": ""ENST00000532491"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -9.966, ""whislo"": -9.966, ""whishi"": -9.966, ""fliers"": [-3.308, -3.171, -2.053, -1.056, -1.552, -0.1828, -4.035, -0.9406, -3.816, -4.035, -3.308], ""color"": [0.9058823529411765, 0.5411764705882353, 0.7647058823529411]}"
TCGA,TCGA Thymoma,Isoform 5,ENST00000533306,"{""label"": ""ENST00000533306"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -1.911, ""whislo"": -9.966, ""whishi"": 4.25, ""fliers"": [], ""color"": [0.6509803921568628, 0.8470588235294118, 0.32941176470588235]}"
TCGA,TCGA Thyroid Carcinoma,Isoform 1,ENST00000345732,"{""label"": ""ENST00000345732"", ""med"": -5.012, ""q1"": -9.966, ""q3"": -2.22825, ""whislo"": -9.966, ""whishi"": 3.698, ""fliers"": [], ""color"": [0.4, 0.7607843137254902, 0.6470588235294118]}"
TCGA,TCGA Thyroid Carcinoma,Isoform 1,ENST00000389939,"{""label"": ""ENST00000389939"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -2.548, ""whislo"": -9.966, ""whishi"": 4.793, ""fliers"": [], ""color"": [0.4, 0.7607843137254902, 0.6470588235294118]}"
TCGA,TCGA Thyroid Carcinoma,Isoform 1,ENST00000534668,"{""label"": ""ENST00000534668"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -9.966, ""whislo"": -9.966, ""whishi"": -9.966, ""fliers"": [-2.388, -1.248, -2.826, -2.548, -4.293, -1.026, -2.548, -1.639, -2.932, -1.026, -3.308, 1.105, -1.392, -3.458, -1.117, -5.574, 1.799, -2.727, -0.013, -0.9132, 2.236, -3.626, -1.355, -1.938, 1.576, -1.47, 2.071, -2.727, -0.3383, -2.053, -4.608, -2.114, -0.1665, -2.826, -1.431, -5.574, -1.994, -4.293, -1.994, -1.392, -3.458, -3.047, -1.51, -0.9132, -5.574, -1.431, -1.552, 1.619, -0.6643, -3.458, -0.8863, -1.639, 0.0014, -1.994, 3.195, -0.2671, -1.639, -3.308, -0.4325, -2.826, -2.245, -4.608, -2.053, -0.0425, -2.178, -4.608, -2.466, -1.431, -2.388, -1.181, -3.816, -5.574, -1.831, -5.574, 1.683, 2.417, -2.245, -1.214, -5.574, -5.012, -1.831, -3.047, -2.932, -2.932, -3.047, -2.548, 1.183, 1.196, -5.574, -4.293, -1.685, -4.035, -4.608, -0.5332, -1.781, -2.178, 1.317, -2.178, 2.263, -2.245, -0.9971, -2.466, -0.4521, 0.4125, 0.8647, 1.209, 0.7233, -0.4325, 0.044, -1.732, -1.283, -0.8863, -3.047, -2.315, -4.293, -1.056, -2.548, -2.315, -2.548, 1.46, 0.0718, -0.8863, 1.532, 2.316, -1.431, -3.626], ""color"": [0.4, 0.7607843137254902, 0.6470588235294118]}"
TCGA,TCGA Thyroid Carcinoma,Isoform 2,ENST00000528313,"{""label"": ""ENST00000528313"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -9.966, ""whislo"": -9.966, ""whishi"": -9.966, ""fliers"": [-5.574, -4.293, -3.626, -5.012, -5.574, -5.574, -2.053, -5.574, -2.826, -3.626, -3.816, -5.574, -5.574, -1.355, -5.012, -5.012, -2.635, -4.035, 0.4125, -2.932, -5.574, -5.574, -2.315, -5.574, -5.012, -6.506, -6.506, -1.056, -5.574, -1.595, -5.012, -4.293, -4.608, -1.994, -6.506, 0.1776, -6.506, -2.826, -3.816, -2.245, -4.035, -1.431, -0.3752, -1.117, -0.8339, -5.574, -3.458, -3.816, -2.178, -5.012, -6.506, -3.626, -4.035, -5.012, -5.574, -4.293, -6.506, -1.831, -4.608, -4.608, -4.035, -5.012, -2.727, -2.388, -5.574, -3.816, -2.466, -3.626, -1.781, -5.574, -6.506, -6.506, -5.012, -3.458, -3.308, -1.994, -3.816, -3.626, -3.816, -1.283, -3.171, -3.308, -4.608, -3.458, -5.012, -5.012, -6.506, -4.293, -5.574, -0.5973, -5.012], ""color"": [0.9882352941176471, 0.5529411764705883, 0.3843137254901961]}"
TCGA,TCGA Thyroid Carcinoma,Isoform 3,ENST00000532073,"{""label"": ""ENST00000532073"", ""med"": -2.466, ""q1"": -4.3717500000000005, ""q3"": -0.14247500000000002, ""whislo"": -9.966, ""whishi"": 6.077, ""fliers"": [], ""color"": [0.5529411764705883, 0.6274509803921569, 0.796078431372549]}"
TCGA,TCGA Thyroid Carcinoma,Isoform 4,ENST00000532491,"{""label"": ""ENST00000532491"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -9.966, ""whislo"": -9.966, ""whishi"": -9.966, ""fliers"": [-2.388, -1.994, -2.826, -2.635, -0.7588, -3.458, -3.047, -2.635, -3.458, -3.308, -2.053, -3.626, -2.245, -3.626, -3.308, -3.308, -4.035, -2.548, -3.816, -2.388, -2.548, -3.816], ""color"": [0.9058823529411765, 0.5411764705882353, 0.7647058823529411]}"
TCGA,TCGA Thyroid Carcinoma,Isoform 5,ENST00000533306,"{""label"": ""ENST00000533306"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -4.035, ""whislo"": -9.966, ""whishi"": 2.665, ""fliers"": [], ""color"": [0.6509803921568628, 0.8470588235294118, 0.32941176470588235]}"
TCGA,TCGA Uterine Carcinosarcoma,Isoform 1,ENST00000345732,"{""label"": ""ENST00000345732"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -9.966, ""whislo"": -9.966, ""whishi"": -9.966, ""fliers"": [-5.574, -6.506, -5.012, -5.012, -5.574, -5.012, -6.506, -3.626, -3.308, -4.293, -5.012, -5.012, -5.012, -6.506], ""color"": [0.4, 0.7607843137254902, 0.6470588235294118]}"
TCGA,TCGA Uterine Carcinosarcoma,Isoform 1,ENST00000389939,"{""label"": ""ENST00000389939"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -9.966, ""whislo"": -9.966, ""whishi"": -9.966, ""fliers"": [-1.355, -2.466, -3.816, -1.831, -3.308, -5.574, -0.4719], ""color"": [0.4, 0.7607843137254902, 0.6470588235294118]}"
TCGA,TCGA Uterine Carcinosarcoma,Isoform 1,ENST00000534668,"{""label"": ""ENST00000534668"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -9.966, ""whislo"": -9.966, ""whishi"": -9.966, ""fliers"": [-3.171, -2.727, -3.171], ""color"": [0.4, 0.7607843137254902, 0.6470588235294118]}"
TCGA,TCGA Uterine Carcinosarcoma,Isoform 2,ENST00000528313,"{""label"": ""ENST00000528313"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -9.966, ""whislo"": -9.966, ""whishi"": -9.966, ""fliers"": [-3.816, -6.506, -5.574, -5.574, -2.466], ""color"": [0.9882352941176471, 0.5529411764705883, 0.3843137254901961]}"
TCGA,TCGA Uterine Carcinosarcoma,Isoform 3,ENST00000532073,"{""label"": ""ENST00000532073"", ""med"": -5.574, ""q1"": -9.966, ""q3"": -4.293, ""whislo"": -9.966, ""whishi"": 0.1648, ""fliers"": [], ""color"": [0.5529411764705883, 0.6274509803921569, 0.796078431372549]}"
TCGA,TCGA Uterine Carcinosarcoma,Isoform 4,ENST00000532491,"{""label"": ""ENST00000532491"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -9.966, ""whislo"": -9.966, ""whishi"": -9.966, ""fliers"": [], ""color"": [0.9058823529411765, 0.5411764705882353, 0.7647058823529411]}"
TCGA,TCGA Uterine Carcinosarcoma,Isoform 5,ENST00000533306,"{""label"": ""ENST00000533306"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -9.966, ""whislo"": -9.966, ""whishi"": -9.966, ""fliers"": [-2.932, -5.012], ""color"": [0.6509803921568628, 0.8470588235294118, 0.32941176470588235]}"
TCGA,TCGA Uterine Corpus Endometrioid Carcinoma,Isoform 1,ENST00000345732,"{""label"": ""ENST00000345732"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -5.012, ""whislo"": -9.966, ""whishi"": 0.03, ""fliers"": [], ""color"": [0.4, 0.7607843137254902, 0.6470588235294118]}"
TCGA,TCGA Uterine Corpus Endometrioid Carcinoma,Isoform 1,ENST00000389939,"{""label"": ""ENST00000389939"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -3.816, ""whislo"": -9.966, ""whishi"": 0.2881, ""fliers"": [], ""color"": [0.4, 0.7607843137254902, 0.6470588235294118]}"
TCGA,TCGA Uterine Corpus Endometrioid Carcinoma,Isoform 1,ENST00000534668,"{""label"": ""ENST00000534668"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -9.966, ""whislo"": -9.966, ""whishi"": -9.966, ""fliers"": [-4.293, -2.826, -2.388, -2.114, -3.047, -6.506, -2.053, -3.308, -1.685, -6.506, -5.012, 0.4016, -3.816, -1.781, -1.781, -1.595, -2.635, -4.796, -3.626, -2.178, -3.626, -5.574, -1.595, -4.035, -1.781, -3.308, -1.938, -2.727], ""color"": [0.4, 0.7607843137254902, 0.6470588235294118]}"
TCGA,TCGA Uterine Corpus Endometrioid Carcinoma,Isoform 2,ENST00000528313,"{""label"": ""ENST00000528313"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -9.966, ""whislo"": -9.966, ""whishi"": -9.966, ""fliers"": [-5.012, -3.458, -4.035, -6.506, -5.574, -3.047, -1.149, -5.574, -5.012, -5.574, -6.506, -5.012, -6.506, -5.574, -5.574, -6.506, -6.506, -4.608, -5.012, -4.035], ""color"": [0.9882352941176471, 0.5529411764705883, 0.3843137254901961]}"
TCGA,TCGA Uterine Corpus Endometrioid Carcinoma,Isoform 3,ENST00000532073,"{""label"": ""ENST00000532073"", ""med"": -4.293, ""q1"": -6.506, ""q3"": -1.831, ""whislo"": -9.966, ""whishi"": 2.088, ""fliers"": [], ""color"": [0.5529411764705883, 0.6274509803921569, 0.796078431372549]}"
TCGA,TCGA Uterine Corpus Endometrioid Carcinoma,Isoform 4,ENST00000532491,"{""label"": ""ENST00000532491"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -9.966, ""whislo"": -9.966, ""whishi"": -9.966, ""fliers"": [], ""color"": [0.9058823529411765, 0.5411764705882353, 0.7647058823529411]}"
TCGA,TCGA Uterine Corpus Endometrioid Carcinoma,Isoform 5,ENST00000533306,"{""label"": ""ENST00000533306"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -9.966, ""whislo"": -9.966, ""whishi"": -9.966, ""fliers"": [-1.595, -4.035, -2.932, -6.506, -1.318, -4.035, -1.685, -1.552, -4.035, -3.816, -2.932, -2.315, -0.3383, -2.053, -6.506, -5.574, -2.826, -3.458, -2.315, -2.826, -1.781, -4.293, -3.816, -4.035, -3.816], ""color"": [0.6509803921568628, 0.8470588235294118, 0.32941176470588235]}"
TCGA,TCGA Uveal Melanoma,Isoform 1,ENST00000345732,"{""label"": ""ENST00000345732"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -9.966, ""whislo"": -9.966, ""whishi"": -9.966, ""fliers"": [-6.506, -1.781, 2.183, -6.506, -5.574, -5.012, -5.012, -6.506], ""color"": [0.4, 0.7607843137254902, 0.6470588235294118]}"
TCGA,TCGA Uveal Melanoma,Isoform 1,ENST00000389939,"{""label"": ""ENST00000389939"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -9.966, ""whislo"": -9.966, ""whishi"": -9.966, ""fliers"": [-0.8084, -3.047, 1.177, -1.47, -2.635], ""color"": [0.4, 0.7607843137254902, 0.6470588235294118]}"
TCGA,TCGA Uveal Melanoma,Isoform 1,ENST00000534668,"{""label"": ""ENST00000534668"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -9.966, ""whislo"": -9.966, ""whishi"": -9.966, ""fliers"": [-1.884, -0.3752], ""color"": [0.4, 0.7607843137254902, 0.6470588235294118]}"
TCGA,TCGA Uveal Melanoma,Isoform 2,ENST00000528313,"{""label"": ""ENST00000528313"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -9.966, ""whislo"": -9.966, ""whishi"": -9.966, ""fliers"": [-6.506, -5.012, -5.012, -4.293, -4.608, -6.506, -6.506, -5.574, -6.506, -4.035, -5.012, -6.506], ""color"": [0.9882352941176471, 0.5529411764705883, 0.3843137254901961]}"
TCGA,TCGA Uveal Melanoma,Isoform 3,ENST00000532073,"{""label"": ""ENST00000532073"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -6.506, ""whislo"": -9.966, ""whishi"": -1.355, ""fliers"": [0.1648, 3.511, -0.1828], ""color"": [0.5529411764705883, 0.6274509803921569, 0.796078431372549]}"
TCGA,TCGA Uveal Melanoma,Isoform 4,ENST00000532491,"{""label"": ""ENST00000532491"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -9.966, ""whislo"": -9.966, ""whishi"": -9.966, ""fliers"": [-2.178], ""color"": [0.9058823529411765, 0.5411764705882353, 0.7647058823529411]}"
TCGA,TCGA Uveal Melanoma,Isoform 5,ENST00000533306,"{""label"": ""ENST00000533306"", ""med"": -9.966, ""q1"": -9.966, ""q3"": -9.966, ""whislo"": -9.966, ""whishi"": -9.966, ""fliers"": [-4.035, 0.8961, -6.506, -3.171, -2.932, -3.458, -2.727, -4.293], ""color"": [0.6509803921568628, 0.8470588235294118, 0.32941176470588235]}"
